group,problem_text,correct_answers,incorrect_options,level,point_value,result_text,status 
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem31/question/question31.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem31/options/option31_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem31/options/option31_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem31/options/option31_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem31/options/option31_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem32/question/question32.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem32/options/option32_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem32/options/option32_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem32/options/option32_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem32/options/option32_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem33/question/question33.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem33/options/option33_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem33/options/option33_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem33/options/option33_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem33/options/option33_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem34/question/question34.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem34/options/option34_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem34/options/option34_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem34/options/option34_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem34/options/option34_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem35/question/question35.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem35/options/option35_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem35/options/option35_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem35/options/option35_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem35/options/option35_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem36/question/question36.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem36/options/option36_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem36/options/option36_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem36/options/option36_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem36/options/option36_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem37/question/question37.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem37/options/option37_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem37/options/option37_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem37/options/option37_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem37/options/option37_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem38/question/question38.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem38/options/option38_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem38/options/option38_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem38/options/option38_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem38/options/option38_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem39/question/question39.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem39/options/option39_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem39/options/option39_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem39/options/option39_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem39/options/option39_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem40/question/question40.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem40/options/option40_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem40/options/option40_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem40/options/option40_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem40/options/option40_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem41/question/question41.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem41/options/option41_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem41/options/option41_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem41/options/option41_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem41/options/option41_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem42/question/question42.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem42/options/option42_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem42/options/option42_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem42/options/option42_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem42/options/option42_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem43/question/question43.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem43/options/option43_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem43/options/option43_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem43/options/option43_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem43/options/option43_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem44/question/question44.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem44/options/option44_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem44/options/option44_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem44/options/option44_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem44/options/option44_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem45/question/question45.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem45/options/option45_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem45/options/option45_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem45/options/option45_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem45/options/option45_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem46/question/question46.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem46/options/option46_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem46/options/option46_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem46/options/option46_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem46/options/option46_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem47/question/question47.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem47/options/option47_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem47/options/option47_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem47/options/option47_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem47/options/option47_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem48/question/question48.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem48/options/option48_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem48/options/option48_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem48/options/option48_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem48/options/option48_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem49/question/question49.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem49/options/option49_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem49/options/option49_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem49/options/option49_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem49/options/option49_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem50/question/question50.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem50/options/option50_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem50/options/option50_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem50/options/option50_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem50/options/option50_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem51/question/question51.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem51/options/option51_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem51/options/option51_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem51/options/option51_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem51/options/option51_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem52/question/question52.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem52/options/option52_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem52/options/option52_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem52/options/option52_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem52/options/option52_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem53/question/question53.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem53/options/option53_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem53/options/option53_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem53/options/option53_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem53/options/option53_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem54/question/question54.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem54/options/option54_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem54/options/option54_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem54/options/option54_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem54/options/option54_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem55/question/question55.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem55/options/option55_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem55/options/option55_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem55/options/option55_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem55/options/option55_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem56/question/question56.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem56/options/option56_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem56/options/option56_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem56/options/option56_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem56/options/option56_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem57/question/question57.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem57/options/option57_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem57/options/option57_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem57/options/option57_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem57/options/option57_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem58/question/question58.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem58/options/option58_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem58/options/option58_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem58/options/option58_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem58/options/option58_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem59/question/question59.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem59/options/option59_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem59/options/option59_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem59/options/option59_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem59/options/option59_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem60/question/question60.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem60/options/option60_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem60/options/option60_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem60/options/option60_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem60/options/option60_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem61/question/question61.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem61/options/option61_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem61/options/option61_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem61/options/option61_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem61/options/option61_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem62/question/question62.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem62/options/option62_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem62/options/option62_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem62/options/option62_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem62/options/option62_4.jpg" alt="" /></p>,1,1,,1
