group,problem_text,correct_answers,incorrect_options,level,point_value,result_text,status 
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem63/question/question63.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem63/options/option63_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem63/options/option63_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem63/options/option63_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem63/options/option63_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem64/question/question64.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem64/options/option64_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem64/options/option64_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem64/options/option64_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem64/options/option64_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem65/question/question65.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem65/options/option65_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem65/options/option65_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem65/options/option65_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem65/options/option65_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem66/question/question66.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem66/options/option66_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem66/options/option66_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem66/options/option66_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem66/options/option66_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem67/question/question67.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem67/options/option67_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem67/options/option67_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem67/options/option67_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem67/options/option67_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem68/question/question68.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem68/options/option68_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem68/options/option68_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem68/options/option68_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem68/options/option68_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem69/question/question69.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem69/options/option69_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem69/options/option69_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem69/options/option69_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem69/options/option69_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem70/question/question70.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem70/options/option70_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem70/options/option70_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem70/options/option70_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem70/options/option70_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem71/question/question71.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem71/options/option71_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem71/options/option71_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem71/options/option71_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem71/options/option71_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem72/question/question72.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem72/options/option72_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem72/options/option72_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem72/options/option72_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem72/options/option72_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem73/question/question73.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem73/options/option73_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem73/options/option73_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem73/options/option73_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem73/options/option73_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem74/question/question74.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem74/options/option74_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem74/options/option74_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem74/options/option74_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem74/options/option74_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem75/question/question75.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem75/options/option75_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem75/options/option75_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem75/options/option75_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem75/options/option75_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem76/question/question76.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem76/options/option76_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem76/options/option76_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem76/options/option76_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem76/options/option76_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem77/question/question77.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem77/options/option77_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem77/options/option77_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem77/options/option77_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem77/options/option77_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem78/question/question78.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem78/options/option78_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem78/options/option78_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem78/options/option78_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem78/options/option78_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem79/question/question79.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem79/options/option79_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem79/options/option79_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem79/options/option79_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem79/options/option79_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem80/question/question80.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem80/options/option80_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem80/options/option80_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem80/options/option80_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem80/options/option80_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem81/question/question81.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem81/options/option81_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem81/options/option81_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem81/options/option81_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem81/options/option81_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem82/question/question82.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem82/options/option82_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem82/options/option82_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem82/options/option82_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem82/options/option82_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem83/question/question83.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem83/options/option83_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem83/options/option83_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem83/options/option83_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem83/options/option83_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem84/question/question84.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem84/options/option84_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem84/options/option84_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem84/options/option84_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem84/options/option84_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem85/question/question85.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem85/options/option85_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem85/options/option85_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem85/options/option85_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem85/options/option85_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem86/question/question86.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem86/options/option86_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem86/options/option86_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem86/options/option86_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem86/options/option86_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem87/question/question87.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem87/options/option87_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem87/options/option87_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem87/options/option87_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem87/options/option87_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem88/question/question88.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem88/options/option88_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem88/options/option88_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem88/options/option88_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem88/options/option88_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem89/question/question89.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem89/options/option89_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem89/options/option89_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem89/options/option89_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem89/options/option89_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem90/question/question90.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem90/options/option90_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem90/options/option90_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem90/options/option90_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem90/options/option90_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem91/question/question91.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem91/options/option91_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem91/options/option91_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem91/options/option91_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem91/options/option91_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem92/question/question92.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem92/options/option92_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem92/options/option92_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem92/options/option92_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem92/options/option92_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem93/question/question93.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem93/options/option93_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem93/options/option93_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem93/options/option93_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem93/options/option93_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem94/question/question94.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem94/options/option94_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem94/options/option94_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem94/options/option94_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem94/options/option94_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem95/question/question95.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem95/options/option95_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem95/options/option95_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem95/options/option95_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem95/options/option95_4.jpg" alt="" /></p>,1,1,,1
1,<p>Solve the following integral</p><p><img src="images/integral-calculus/problems/problem96/question/question96.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem96/options/option96_1.jpg" alt="" /></p>,<p><img src="images/integral-calculus/problems/problem96/options/option96_2.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem96/options/option96_3.jpg" alt="" /></p>|<p><img src="images/integral-calculus/problems/problem96/options/option96_4.jpg" alt="" /></p>,1,1,,1
;
